Date,AdaniPorts,Ambuja,Apollo,AxisBank,Bajaj,BoB,Bata,BlueStar,Camlin,Castrol,Cipla,Deccan Gold,GreavesCotton,Fortis,Glenmark,GodfreyPhillips,Godrej,HCLTech,HDFCbank,Hindalco,HindustanPetrol,Imagica,Infosys,IRCTC,ITC,Kajaria,Kalyan,Linc,Lux,Max,AndhraPaper,Nerolac,ONGC,Panasonic,Patanjali,Timex,Raymond,Reliance,Siemens,SBI,SteelAuth,sunPharma,TataComm,TataSteel,Titan,Ultramarine,Wipro,Wonderla,YesBank,Nilkamal
12-Nov-21,735.1,423,234,742,1114.95,102.5,2545,1078,69.95,137.8,909.75,24.4,138.45,254.55,514.35,1229.25,649.75,1169.9,1555,459.5,342.05,11.8,1747,854.95,232,1230.9,80.4,237.45,4127.65,336.35,236.95,581.1,154,315.8,1039.95,80.2,500,2560,2418,512.65,118.35,806.6,1255,1343,2545,409.9,645.2,241.1,13.3,2407.55
11-Nov-21,737.8,426.4,233.15,749.25,1119,102.3,2483.45,1051,71.3,138.55,912.3,23,140,263.05,519.7,1235,639.8,1169,1554,450,347.85,13,1735,849.95,230.2,1274,81.5,238.55,4013.3,337.25,238.7,590.05,157,317.2,1044,85.9,501,2549.4,2406.45,523.3,118,811,1248.85,1304.7,2483.45,409.3,650,240.05,13.2,2432.85
10-Nov-21,735,426.2,228.55,744.8,1093,105.45,2511,1060,70.8,138.75,912.7,22.15,140.25,267.8,524.55,1292.95,652.95,1168.5,1570,462,344.8,13.41,1734.7,856,227.6,1238,79,238.25,3961.05,342.05,233.6,591.05,156.9,321,969.7,81.9,512.7,2518.9,2410,525,123.2,805.35,1275.3,1329,2511,405.1,657,242.35,13.1,2455.6
09-Nov-21,730.3,432,227.6,750.8,1098.1,106.1,2526,1036,69.35,137.35,915,21.15,134.7,250.6,526.55,1275,604.05,1193,1598,471.5,346.75,13.08,1737,836.75,230.25,1233,78.3,238.55,3975.3,343.9,242.6,597,155.4,323,965,78.8,512,2502,2389.95,526,122.9,801,1281.6,1347,2526,410.1,661.15,247.5,13.14,2395.65
08-Nov-21,719.85,413,222.55,760,1120,103,2474,1040,67.85,141.9,916,20.5,136.95,255,523.05,1235,608.5,1185,1590,477,324.5,12.1,1727,821.45,229.45,1274,78.25,242.05,3944.4,349,235.1,582,152.25,329,980,74.95,508,2510.1,2309.4,534.95,124.85,797,1320,1340,2474,420,655,235,13.2,2390
04-Nov-21,715,414,223,758.95,1099.35,102.5,2444.9,1024.8,69,141,914.9,19.75,135.9,257,518.05,1274,605,1189.9,1599.95,485,318.9,11.6,1715.85,834,225,1221.8,78,255.8,3909.65,341.15,234.85,576.65,151.95,322.7,931,71.3,505,2494.9,2333.95,531.9,123.7,795.5,1322,1334.5,2444.9,407.6,655.25,241.8,13.05,2388
03-Nov-21,703.5,406.75,224.9,760,1100.35,102.55,2460.35,1037,69.1,141,911,20.5,136.4,249.05,516.05,1265,610,1178,1606.7,469,303,11.3,1708,843,226.9,1227.2,78.75,229.35,3869.9,343.6,229.9,569,151.8,328.1,935.55,71,484.7,2504.75,2256.4,524.9,123.4,820,1305.5,1324,2460.35,420.5,660,231.5,13.15,2419.55
02-Nov-21,708.7,412,221,754.5,1108,99.3,2425,1009.95,69,140.3,907.1,20.65,132.95,243.85,514,1289.7,582.7,1195,1609.45,478,314,9.93,1701.8,870.2,228.4,1245.85,77.7,227.25,3854.95,347.9,229,556,155,338.45,933.9,69.65,468.35,2551.9,2235.65,515.55,126.7,816.75,1275.05,1370,2425,400.5,657,227.25,13.05,2399.15
01-Nov-21,700.05,407,216.6,750,1138.95,98.6,2431.85,980,67.8,140.3,911.65,20.4,133.65,247,504.1,1295.45,565.8,1149,1583,464.45,313.1,11.05,1674.2,870,223.5,1262,75.6,226.45,3603.5,333,230.05,545,150.25,323,943,69.05,462,2531.2,2211.45,507.7,123.4,794,1310,1336.65,2431.85,400.1,652.7,234.95,12.88,2388
29-Oct-21,701.9,393.9,213.4,762.9,1138,97.5,2390.2,940,70.9,140.5,892.05,21,136.85,253.95,496,1394.25,576.75,1153.65,1600,467.05,317,11.7,1690.3,822.4,225,1199,76,229.95,3497.45,335,230,542.05,150.3,340,950.15,65.8,453.1,2586,2161,501.7,115,797.35,1300,1293.9,2390.2,422.5,657.35,233.65,12.76,2450
28-Oct-21,726,386.2,217.7,788.4,1134.95,100.3,2481,951,65.4,140.25,923.9,21.5,139,254.7,506,1380,577,1177.35,1643.3,458,333.65,12.2,1720,823.7,237.4,1229,78.2,225.05,3544.3,340,233.7,570,150.4,375,964.7,62.7,470,2621,2186.35,520.7,116.55,827,1356.95,1319,2481,433.4,671.7,234,13.02,2492
27-Oct-21,755,376,221.8,842.2,1174.95,100.95,2475,935,65.2,140.05,920,22.85,132.5,259,508,1315.5,581.2,1175,1650,486,332.45,12.44,1706,4264,240,1270,77.35,229.05,3558.4,341.05,230.15,569,163,399,975.05,58.4,453,2659.8,2158.1,513,121,814,1359.05,1348.5,2475,424.9,671.4,230.25,13.48,2495.05
26-Oct-21,753,378.9,221,849.7,1157.1,96.95,2381,925,65.3,136.55,905,22,133.75,249.9,486.55,1338,585,1164,1652.9,475,325,11.99,1704.7,4062,234,1233.6,74.2,232.95,3547.15,334.8,232.4,531,163.25,380,1014,60,441.7,2614.45,2158,508,116.55,819.5,1330.15,1296,2381,419,670.25,231.85,13.35,2500
25-Oct-21,767.8,378,223,828.8,1183,95.8,2420,911.6,65.95,140.7,896.5,22.8,134.8,256.1,498.4,1318.05,580.95,1192,1689,474.9,333,13.75,1724.45,4660,234.85,1262,76.5,236.1,3479.7,326.4,231.2,554,159,301.1,1000,61.8,450,2699,2210.35,506.9,117,812,1420,1298,2420,444.55,684.4,239.05,14.15,2455.65
22-Oct-21,783.8,383,229.6,811.2,1185,96.1,2418,894.35,65.7,143.95,910.05,24.25,136.05,265,507.35,1218.15,578.95,1206.3,1679,490,324,14,1748,4665,244.55,1259,76.4,236.55,3499.2,341.75,233,566,156,309,988.05,59.95,463,2623.8,2200.9,504,119.8,823.1,1460,1322.65,2418,440,700.4,238.7,14.51,2570.95
21-Oct-21,798,393,228,806.5,1192,93.3,2428,894.75,68.95,141.95,915,24.65,138.2,260,504.2,1286.4,571.05,1236.5,1677.7,518.1,318,13.75,1816.85,4432.95,248,1285.1,75.3,237,3531.1,336.1,233.15,594,158,307.4,999.25,58.75,452,2725.95,2216.4,503.5,120.1,824.8,1470,1358,2428,437,707.05,239,13.56,2620
20-Oct-21,795.9,391.9,233.95,801,1280,89,2486.1,905.55,67.25,142.05,907.75,26.95,142.7,253.2,511.6,1292.85,576.45,1242.9,1690.95,532.4,325,13.47,1823.55,4826.7,245.6,1298,76,240.65,3599.95,336.05,230.8,574.9,160.15,309,1020.8,59,461,2740,2319.5,488.45,123,825,1500,1370,2486.1,459.3,712,240,13.61,2653.25
19-Oct-21,820.7,410.7,245,816.5,1303,94.25,2626,909.1,68.5,145.1,905,29,139.55,260.5,519,1315,579.95,1232,1671.15,548.7,334,12.83,1810,6212,262.5,1350,78.25,240.15,3747.25,345,240,598,163.15,323.9,1045,59.7,474.1,2726,2290,500,130.05,840,1484,1421,2626,473.2,718,241,14.15,2669.1
18-Oct-21,819.9,416,239,812.2,1279.15,89.85,2618,921.35,68.15,148.5,914,28.3,140.35,275.9,529.9,1330.35,571,1250.9,1709.95,530,336,12.22,1734.2,5600,260,1343.95,79.5,246.1,3769.15,358,243.45,612,163.9,314.45,1061.95,61.45,467.65,2684,2306.95,494.4,126,842,1490,1420,2618,475,721.5,246.05,13.4,2750.4
14-Oct-21,765.2,404.15,239.95,796.35,1246,88.05,2559.8,917.25,69.7,146.1,916.65,24.4,144.45,268.25,526.3,1385,577.85,1288,1642.45,514,322,10.54,1744,5004,252.6,1277,78.15,244.45,3707.3,336.9,242.1,603.2,161,309,1054.85,62.85,468,2705,2274.85,482.4,123,843,1488,1375,2559.8,479.3,698,248.2,13.28,2688.1
13-Oct-21,743.9,405.35,240,797,1240,88.75,2536,918,69.25,148.5,921.5,21.65,135.05,263.5,526.65,1289.95,579.55,1265,1637,498.6,330.8,11.09,1693.55,4860,242.55,1285,79.95,257.05,3686.4,334.05,243.6,635.95,163.15,307,1063,63.9,458,2683,2275,486.9,116.25,830,1399.95,1331,2536,470,665,244.65,13.27,2660.1
12-Oct-21,736,403,242.95,790.8,1245.95,87.6,2370.4,900.45,68.9,144.75,913.9,21.15,136.9,270,534.3,1231.1,581,1310,1628,491.2,322.5,11.67,1679.85,4760,239,1300,78.75,253.2,3680.05,348.45,243.25,615,165.1,308,1041.8,61.5,465,2641,2249,469.9,117.2,832.5,1453.85,1316.5,2370.4,480,654,246.5,13.09,2678.55
11-Oct-21,746,402.05,236,783,1244,89.5,2363,885,68.45,143.5,920.5,21.75,138,271.6,528.25,1225.2,586.15,1309.1,1603,481.8,320,12.28,1688.95,4909,232.5,1245,78,261.45,3648.85,349.45,244.65,645.1,163.1,302,1050.2,58.5,466,2724.7,2236,461.9,117,829.8,1452,1307.75,2363,484,652.65,255.75,13.25,2716
08-Oct-21,740,407.5,229.05,781,1245,84.95,2429,890,67.7,146.75,922,21.9,140.8,275,518,1281,584,1305,1612,479,323.9,14.25,1704,4821,234.45,1290,80.6,240.05,3725.1,351,237.3,640,164.8,295.55,1060,56,474.6,2580,2245,462.8,116.6,823,1470.7,1304,2429,494.6,646,254,13.33,2706.05
07-Oct-21,730,400,224.3,782.05,1276,83.4,2222.85,863.05,67.65,145.9,916.2,23.05,140.95,279.9,505.35,1265,570,1285.95,1624.1,482,313,13.59,1682,4600,232.75,1225.05,75.65,232.45,3655.65,345.65,243.7,637.2,170.9,301.3,1057.9,56,465,2600,2218,463,117.2,803,1495,1293.05,2222.85,490.9,637,250,13.11,2727.45
06-Oct-21,750.85,406.85,226.15,783.4,1285,83.9,2198,879.5,67.9,142,935.5,22.6,139,274.6,519.75,1329,564.15,1311,1601,499.3,314.5,12.95,1696.55,4200,234.75,1202,72,250,3652.55,351.6,245.65,655,166,300,1046.05,52.75,465.2,2623,2243.6,465.6,120,822,1451,1323,2198,504.35,651,243.75,13.15,2739.7
05-Oct-21,745,404.8,228,778.65,1321,84,2151,885,68.95,140.35,960,20.9,137.7,280,519,1350,563.55,1277.9,1586.15,499.4,302,12.34,1678,4100,237,1194,71.25,250,3611,352.95,234.95,620.1,149.65,296,1054.2,51.9,453,2565,2226.65,462,119.85,829.4,1455,1316,2151,510,637.7,242.55,13.08,2735.4
04-Oct-21,740.4,405.7,225.9,772.5,1309.45,82.95,2170,904.5,67.3,140.1,989.8,21.4,136.55,266.9,513,1269.9,564.75,1284.7,1590,485,300.75,11.76,1669.2,3803,236.5,1210,73.45,224,3672.7,358.9,233.2,637.25,148.3,300,1080,50.9,458,2549.9,2158.7,453.2,115.55,830,1437,1298.5,2170,470,640.7,245.95,13.15,2748.7
01-Oct-21,739.95,399,225,764.9,1305.65,80.95,2165,910,67.75,139.2,980,21.9,137.15,263.45,510.35,1175,579,1272,1582,486,297.5,11.2,1668,3787,235.6,1185,73,227.9,3494.5,358,230.05,633.65,145.8,299.95,1081.8,48.9,454,2506,2116.55,448.9,113,817.7,1389,1275,2165,455.4,634,242,12.52,2825.65
30-Sep-21,747.7,409,225.1,782.7,1348.1,81.95,2155,888.15,71.7,139.95,991,22,137.4,262.05,513.9,1164,583,1293,1592,495.95,297.25,10.67,1699,3820,240,1203.6,69.95,220,3537.45,361.05,236.85,634,145,300.4,1055.75,45.1,455.8,2527.85,2145,460,115.1,815.9,1417.9,1301.5,2155,469.5,640.3,243.45,12.38,2820.05
29-Sep-21,735.2,410.05,226.25,781.1,1380,79.35,2134.8,905,69.5,138.2,965,22.45,134.35,261.05,497,1045,570,1267.15,1590,474,291.8,9.69,1661.95,3861.1,236.7,1200,69.05,219.9,3459.6,354.7,226.05,622,141.4,308.5,1063.2,45.45,458,2562,2112,441.35,111.9,785.2,1382.4,1276,2134.8,464.7,630,234.5,12.65,2800
28-Sep-21,754.85,419,232.2,803,1434,78.75,2075,900.05,71.7,139,962.35,21.4,137,270.1,505,1055.3,578,1301,1635,482.1,275.05,8.84,1713,3890,240.2,1236,71.95,227.4,3580.25,358.85,232.75,636.2,142,308.7,1070,44.95,459,2531,2100,449,109.5,766,1428,1274.6,2075,471,654.7,238.1,12.9,2859.55
27-Sep-21,752,411.05,228,800.3,1472,78.4,2112.7,909.75,68.5,141.2,968,20.4,137.95,271.2,507.4,1044,570.15,1374.45,1614.05,475.2,274.7,7.89,1770.85,3732.8,239.6,1260,69.6,213,3670,369.15,229.05,635,139.4,302.1,1050,46,443,2484.2,2120.05,444.1,108.6,770,1440,1274,2112.7,474,679.9,230.6,12.98,2899.1
24-Sep-21,755,423.2,238.7,813,1532,80.25,2108.8,870,68.7,141.4,968.15,19.95,141.45,272.7,512,1052.75,595,1336,1578,484,282,7.65,1759,3729,244.2,1199,70,213.2,3699,373.2,232.35,628,138.7,315,1047,43.3,447.15,2500,2156.95,450.9,110.45,769.85,1466.15,1321,2108.8,471.05,680.95,229.95,13.03,2900
23-Sep-21,754.5,423,234.1,795,1524,80,2099,852,66.95,140,965,19.95,136.55,267.95,512.35,1069.35,570.05,1327.95,1548,470.15,278.75,7.85,1732.15,3738,245.5,1177.15,72.45,213.5,3773.6,378.5,227.85,619.55,135,312.3,1040.1,47.4,462.2,2445,2175,442,112.7,775,1450.95,1332,2099,480,674.8,234,13.27,2875
22-Sep-21,749.45,420,222,794.7,1537,79.35,2110,835.1,66.45,138,951,19.75,136.9,268.5,507,1044.3,557.8,1300,1551,453.9,271.85,7.7,1718,3679,243.9,1111.5,68.1,213,3829.3,370,227.9,625,134.7,303.4,1045,46,415.9,2409,2193,439.4,112,766,1406,1300,2110,476,669.4,227,13.09,2864
21-Sep-21,752,405.35,218,794.25,1539,78.3,2066.3,839.1,64.75,137.2,931.1,19.7,136.1,262.9,491.25,1035,556.2,1287.15,1561.15,443.8,270,7.73,1692.3,3718.05,235,1102.4,69.65,208,3868.4,367.2,226.45,614,129,313,1074.5,48,411.5,2411,2111,439.5,106,753,1391,1256,2066.3,473,659.1,225.05,12.85,2820.6
20-Sep-21,759.95,417,221.5,803.5,1477,81.65,2100,740.05,65.6,137.4,954,19.45,139.8,264.9,518.3,1013.9,553.8,1257,1569,463.1,281.8,7.6,1685,3851.95,230.4,1147,70,220,3981,375.25,227,612.7,125,310,1094,48.9,418.45,2375,2180.55,449.9,111.9,766.6,1400.75,1356,2100,464.95,659.4,227.5,12.99,2893.9
17-Sep-21,772,432,223.6,812,1458.8,86.5,2103,869.95,68.95,143.4,954,20.2,146.7,274,535.5,1045,561.85,1265.1,1567,486.5,284.2,7.74,1701.5,3830,234.4,1182.85,73.85,225.5,4071.3,405.95,234,624.95,128.5,324.8,1053.3,48.5,428.85,2445,2208.8,468,120.25,782,1399.5,1447.05,2103,459.55,672.4,232.55,14.4,2882.95
16-Sep-21,768.5,439.8,224.5,794.5,1420,81.5,2134.85,864.05,69,137.8,953.85,19.5,150,274.9,539.3,1015.4,558,1295.65,1543.4,486,276.85,7.99,1715,3749,216.4,1156.8,72.1,225.6,4077.2,393.6,239,626.9,129.7,299,1064.15,50,434,2379,2223.8,445.1,121,780,1385,1464.55,2134.85,459.9,683,231.75,12.92,2950
15-Sep-21,757.8,430.15,221.3,796.2,1390,78.25,2069.8,857,69.25,137.4,953.85,19.95,147.9,278.3,531,1011.2,552,1240,1541,479,274.3,8.17,1696.7,3802,216.95,1165,68.35,220.05,4122.3,400,232.1,613,124,298.95,1098.95,48.25,434.5,2372,2213.45,433.3,120.95,781.2,1374.9,1454.7,2069.8,463,674.4,233.65,12.6,2765
14-Sep-21,746,436,215.25,792.9,1338,78.5,2045,847,68.7,139.45,953.85,20,142.8,274,520,979.05,558.7,1215,1563,483,273.5,7.74,1697.9,3495,215,1156.05,66.45,220.15,4189.9,386.85,234.4,605.6,123.8,298.95,1067,48.2,432.8,2378,2209,435.05,120.75,785.5,1357.35,1475.25,2045,453.8,674,233,11.14,2803.45
13-Sep-21,749.5,438.9,215,785,1355,78.55,2034,832,68.95,137,943.1,20.45,141.7,277.1,526.7,972.5,559.75,1190,1562,473.5,269,7.87,1688,3310,213.1,1190,66.2,208.05,3988.15,382.05,229.55,611,122.5,292.4,1065.4,51.1,437.95,2428,2230.6,430.7,122.55,776,1357.95,1445,2034,462,663.4,232.9,11,2830
09-Sep-21,747.9,429.9,214.9,789.8,1350,79.35,2049,844.95,69.15,136.5,952,19.35,138.8,281.9,520.4,974.4,564.6,1191.15,1571,457,271.5,7.7,1687.9,3250,211,1200.5,66.5,215.05,3978.3,381,227.55,616.6,119.25,302.3,1049.85,50.5,433.95,2430.95,2218,430.7,120,771,1373.15,1424.7,2049,412.35,661,235.5,10.9,2828.75
08-Sep-21,747.45,442.95,219,790.4,1345.5,78.2,2033.45,828,69.6,134.95,948,19.9,135.6,277.5,530,982.9,569.9,1182.6,1568.25,464.9,268,8.03,1704.45,3331,212.05,1201,67.2,221,4067.75,378.75,228.05,613.05,118.95,296.7,1043.2,47.75,435.05,2454,2225,429,120.45,769.8,1399,1428.7,2033.45,392,675.2,235,10.95,2812.7
07-Sep-21,755,440.2,223,799.8,1308.5,79.25,2019.8,811.05,67.45,135,955,19.75,141.9,283.25,536,979.5,574.5,1210,1566.8,469.7,273.1,8.09,1732,3053.4,210.2,1201.4,66.6,214.65,4375,380.7,228.9,629.75,122.8,301.95,1050,44.25,425,2429.1,2250,432,121.9,783,1365,1441,2019.8,399.95,690.8,237.15,11.07,2803
06-Sep-21,760,440.1,223.1,802,1215,80,2031,792,69.25,137.15,942.1,19.4,143.8,289,535,980,572,1177,1580,465.9,276.5,8.15,1707,2874.9,211.2,1194,66.8,207.8,4082.65,383.8,230.05,622.95,123.7,302.4,1066,43.25,421,2414,2285,431.5,123,789,1370,1447,2031,397.6,656.4,236.45,11.1,2802.05
03-Sep-21,757,432,223,802,1194,78.9,1967,796,71.3,135,957.45,19.25,142,279.9,539,975.1,562.3,1175,1589.1,457.7,268,7.9,1697,2850,209.75,1210,65.55,200,4097.9,369,230.2,624.6,119.6,305,1067,42.95,419,2307.5,2302.95,431.4,121.5,792,1375.25,1430.05,1967,397,653,234.55,11.18,2839.9
02-Sep-21,745.4,423.5,219.3,794.7,1189.95,78.55,1953,779,71.45,135.25,927,18.25,139.95,283,535,988.05,562,1170,1579.15,459,268.5,7.65,1677.45,2748.9,209.5,1158.1,66.25,200.15,4063.65,380,230.15,626.9,119,304,1056,43.8,420.95,2260,2305,431.7,119.4,788.5,1410,1424.9,1953,385,645,231.45,11.14,2766.65
01-Sep-21,751.6,423,212.55,796,1208.5,77,1927.7,774,73.9,135.5,948.1,17.75,135.95,292.5,530.35,990.05,557.6,1191,1580,473,266.8,8,1712,2755,211.35,1155.8,66.8,192.05,3997,388.6,228.45,623.1,121.7,298,1055.1,43,401,2275,2281.5,426.95,121.75,794,1421,1451,1927.7,395,642,235,10.79,2752.65
31-Aug-21,730,417.9,213.45,785.7,1223,76.95,1891.6,772.8,73,133.4,935.05,18.35,140,288.75,530.25,992.1,556.7,1172,1567,448.8,259.6,8.14,1700.1,2714.95,208,1165,63.7,186,4001.4,364,229.05,620,120.15,307,1059.4,43.2,405,2275.25,2275,424.3,122.2,789.5,1449.35,1440,1891.6,384,633.4,234,10.94,2780
30-Aug-21,730,410,210,754,1188,75,1845,768.85,70.4,133.95,925.7,18.25,129.25,297,515.95,992,550.35,1164,1555,440,260,7.11,1704.8,2668,205.9,1194.5,63.45,195.2,3894.1,344,231.15,624.2,116.8,299.5,1099,44.2,395,2240,2237.7,414.5,118.5,768.15,1419,1401,1845,382.8,639,225.6,11.1,2720
27-Aug-21,726.9,400,208.85,746.15,1171.85,74.3,1823.8,770.05,65,136.95,910.75,19.35,131.05,273.15,512.9,989.1,555,1162.1,1544,426.85,257.9,8.15,1722,2629.95,204.55,1166,63.45,193.4,3936.55,332.9,225.5,625,115.95,307.7,1091,44,397.25,2232,2214.25,410.75,116.5,765,1399.3,1382,1823.8,372,631.4,234.05,10.99,2732.9
26-Aug-21,724,401,209,735,1174,75.15,1827.8,781,63.55,133.35,916.9,18.6,132.2,281.95,519.2,988.1,545.05,1155,1554.7,431.8,258.85,8.25,1736,2645,206.9,1086.3,63.3,186.15,4021.95,323,230.1,647,115.95,303.25,1088.45,44.85,400.55,2207,2167.3,415,119.7,763,1405.9,1390.35,1827.8,366,632,237.95,10.97,2665
25-Aug-21,700,396,209,746.5,1144,76,1870,797.2,62,131.3,917.5,17.45,133.95,287.25,524.75,976.45,548.7,1161.45,1555,423.1,249.75,8.1,1715.2,2571.3,206,1099.4,62.35,192,4066.4,332.5,227.85,638.25,113.45,304.45,1099.05,43.65,407.25,2183.7,2204.2,418.5,120.3,771.65,1423,1420,1870,388.2,635.4,237,10.99,2641.35
24-Aug-21,678.85,394,205.65,733.15,1089.6,73.25,1875,796,60.95,127,898.85,17.5,132,280,527.85,968.4,546.1,1166.3,1528,414.35,245.65,7.81,1748,2573,206.4,1081.65,61.2,185,4056.45,330.3,222,644.7,112.7,289.2,1107.95,44.4,395,2163.9,2162.8,410,116.35,758,1394,1377.2,1875,381.7,631.85,232.85,10.84,2584.1
23-Aug-21,690,396.9,215,749.9,1045,75.15,1880,810.95,63.45,130.35,893.15,17.25,133.25,288.35,543.05,992,555.05,1126.1,1528,408.2,250.1,8.1,1733.05,2670,209.1,1086.55,61.8,188.65,4169.1,339,230.05,625.75,109.8,295,1124,45.85,414.4,2168,2283.9,410.3,121.8,762.1,1400.4,1400,1880,386,623.4,225,11.23,2651
20-Aug-21,698,409.4,219.4,748,1038,77.65,1879,805,63.15,133.6,909,18.7,130.9,265.2,551.8,1016.35,563.85,1104,1488.95,416,252.9,7.5,1724.95,2700.25,207.5,1119.5,62.85,191.4,3903.9,338.4,230.05,640,111.7,306.95,1129.95,44,409,2148,2243,415.9,125,779,1413,1459.2,1879,380.95,625.8,227.2,11.19,2595.65
18-Aug-21,699.9,402.6,222.1,764.8,1049.75,79,1889,814.95,64.85,133,903.45,19.95,135.5,264.8,556.1,1043,571.2,1158.9,1550,437.6,253,7.9,1735,2687.4,210.2,1053,63.5,193.2,4031.6,342.9,238.4,634,113.85,315.9,1109,42.5,413.65,2175,2251,422.25,130.4,789.8,1404,1509.95,1889,395.8,637.3,230.1,11.25,2674.95
17-Aug-21,708,396.65,226.8,760,1044.9,79.3,1836.2,812.2,65.9,134.15,889,19.5,139.1,257.9,566,1050,570.6,1121,1518.95,441,259.9,8.2,1704.4,2637,210.4,1058,65.5,195,3952,322.8,237.85,630,116.4,322.8,1130,43,411,2170,2216.2,424.95,134.5,788.8,1375.15,1519.4,1836.2,403.8,614,227.7,11.72,2641.6
16-Aug-21,704,401.4,225.5,755,1053.35,81,1825,820.5,67.9,133.55,895.05,19.4,144.95,246.3,567.25,1047.15,564.05,1119.7,1525.1,443.4,255,8.8,1711.6,2672.05,211.8,1013.85,66.25,197.3,4160.35,318,245,629.7,117,331.4,1140,45.75,419,2146.5,2248,430.55,134.65,779.85,1427.7,1485,1825,420,617.5,236,11.95,2604.75
13-Aug-21,705,402.9,225,759,1077.3,81.45,1835,817,67,136.35,905.15,20.4,144,242,571.1,1019.85,572,1100,1502,436.3,256.45,8.75,1699,2715,209.9,1030,67.5,191.1,4181.65,326,242.35,629.7,117.4,304.75,1100,46.65,420.05,2115.8,2204,428,135,774,1381.95,1414,1835,424.95,606.7,234.85,11.99,2646.95
12-Aug-21,703.8,398.65,215.95,760,1061.4,80.7,1791.75,805.05,65.5,134.15,912,20.1,143.65,237,580,1021.5,565.9,1070,1492,436.4,259.8,8.4,1678,2595,210,1017.8,68.45,201.45,4161.45,304.45,239.4,621.25,116.4,297.85,1035,46,418.65,2125.05,2170,430.4,135.6,783,1375.05,1435,1791.75,398.9,602.9,232,11.99,2628.95
11-Aug-21,694.9,400.55,217.95,765,1092.05,78.85,1800,819.4,66.2,137.7,912.4,19.95,153.1,232.65,581,1013.25,580.1,1070.95,1512,430,258,8.9,1676.35,2656,210,1001,65.2,198,4161.05,303.7,242.8,624,115.35,299.4,1078,46.6,409.3,2099,1991,429.15,130.7,795,1403,1390,1800,375,603,230,12.34,2615.1
10-Aug-21,700.05,408,223.15,756,1129.95,81.6,1813,848,71.9,140.45,920,20.9,161,240.9,590.6,1036.35,590,1051,1490.9,435.8,262,9.09,1670,2666.95,214,1030,66.5,205,4233.6,293.4,253.65,636,115.1,300,1106,49.95,426,2084.7,2070,434.9,135.05,788,1490,1415,1813,393,599.8,228.4,12.4,2725
09-Aug-21,712.3,410.75,224.45,741.6,1134,85,1797.5,851,70.55,141.9,912.9,22.3,163,245.1,597.4,1036.7,578.55,1056,1485,444,265.5,9.01,1656.4,2499,214.7,1025,68.4,201.15,4276.25,279,252.05,637,116.4,309.35,1114.4,47.75,441.6,2076.2,2090,438.9,144,786.3,1506.1,1438.95,1797.5,410,599.4,235.45,12.58,2929.1
06-Aug-21,694.9,421,222.5,748,1147.1,82.45,1797.95,860.05,72.4,139.85,943,23,164,247,605,1053.45,598,1061,1480,447,266.7,8.25,1660.1,2480,215,1020.45,71.25,204.65,4189.4,279,255,636.95,116,314.2,1110.95,51.1,438.7,2125.2,2074.45,444.8,143.5,787,1500,1450.95,1797.95,400,602.55,237.2,12.43,2891.4
05-Aug-21,699.85,415.15,225.5,754,1130,83.9,1821.95,845,73.2,141.75,944.9,22,158.05,249.95,599,1051.5,600.55,1040.1,1474.9,445.95,269,8.31,1651,2496.05,208.6,1039,73.2,212.95,4141.65,287.75,249.9,630,116,306.35,1120,53.55,449.5,2116.9,2054,460.2,138.85,788,1480,1418.4,1821.95,391.7,597,244.95,12.65,2925.05
04-Aug-21,719,424,232,739,1158.2,83.25,1856,840,76.35,141.7,930,20.6,163.5,256.05,607.45,1042.8,577.05,1040,1446.95,448.65,276,8.21,1665.2,2484.8,210.85,1030,74.9,219.4,4239.05,292,257.1,639.75,117.8,315,1110,54.7,453,2097.6,2039.4,447.9,139.85,791,1527.9,1420,1856,394.4,604.9,241.5,12.8,2942.05
03-Aug-21,696,420,229.95,723,1174,81,1784.8,853,77.6,140.5,921.8,20.2,166,254,605.85,1043,551.8,1031.9,1413.4,449,275.85,8.75,1641,2489,207.2,1009.5,71.65,222.8,4247.25,291.2,259.35,639.75,116,318,1108.6,53.2,452,2085,1978.4,434.95,139.85,774.45,1495.95,1413.7,1784.8,383.45,604.8,244,12.77,2680
02-Aug-21,683,411.05,223.05,714.2,1175,80.8,1735,840,75.1,140,925.95,20,163,253,617,1010.2,539,1035,1437.8,444.9,261.35,8.6,1620,2474,206.1,1010,71.05,217.5,4193.2,301.1,253.55,626,115.25,319,1133,50,448.65,2047.2,1948.05,435.4,143.3,781,1449,1448.9,1735,365,588.5,243.6,12.89,2612.8
30-Jul-21,660.6,410,217,719.3,1141.65,80.75,1752,844,72.4,140.8,883,20,162.2,256,594.1,1044,542.5,1007.4,1426,458.25,267,8.99,1616.85,2330,206.45,970.25,71.2,210.85,4164.1,278.85,260.05,625,115,314,1078,49.4,439,2055.25,1947.6,441.75,140.5,704,1434.9,1459,1752,363.55,589.65,248.15,12.89,2595
29-Jul-21,672.8,412,221.5,721,1123.65,78.9,1745,830.1,70.75,140.05,894,21.05,163.75,251.95,587.6,1047.95,547.65,989,1424.75,420,265.3,8.79,1610,2280,210,981.25,72,198.25,4160.75,276.35,255.1,611,114.6,310.9,1110,46,466,2050,1950,425.5,135,687.55,1435.8,1374.7,1745,366.35,593.8,242.55,12.98,2567.25
